id,name,gender,born,died,species,height,weight,hair_color,eye_color,skin_color,blood_status,marital_status,nationality,animagus,boggart,house,patronus,alias_names,jobs,titles,family_members,romances,wands,image,wiki
98e65a4c-94d5-489f-a5d3-9e855addf5ad,Ross,Female,Before 1990,,Human,,,,,,Muggle (most likely),,,,,,,,,,['Ross family (possibly)'],,,,https://harrypotter.fandom.com/wiki/Ross_(woman)
b378070f-b463-40f1-949a-6503cf47e760,Archana Shetty,Female,31 August 1982 or earlier,,Human,,,,,,,,British or Irish,,,Slytherin,,,,,,,,,https://harrypotter.fandom.com/wiki/Archana_Shetty
7cf3b8ef-d9be-4f68-8351-ecbaf4864168,Archibald Alderton,Male,1568,1623 (aged 54-55),Human,,,Red,,White,,,,,,,,,['Cook'],,"['Arkie Alderton (possibly)', 'Alderton (possibly)']",,,https://static.wikia.nocookie.net/harrypotter/images/2/21/Archibald_Alderton.jpg,https://harrypotter.fandom.com/wiki/Archibald_Alderton
e92fce7a-6146-4ff6-9d70-8e2401d8d401,Giant rat (creature),,In or before 1993,,Rat,,,Grey,Red,Pink,,,,,,,,,,,,,,https://static.wikia.nocookie.net/harrypotter/images/b/b1/Giant_Rat.jpg,https://harrypotter.fandom.com/wiki/Giant_rat_(creature)
338dc884-cdf6-4fa9-8b83-57b331d303b4,Charles Machin,Male,31 August 1982 or earlier,,Human,,,,,,,,British or Irish,,,Slytherin,,,,,,,,,https://harrypotter.fandom.com/wiki/Charles_Machin
96f4181c-84b6-4d8d-a9b6-4e94f259227b,Podric Batworthy,Male,,After 1401,Human,,,,,,,,,,,,,,,['Grand Sorcerer'],"['Podric Batworthy XXIII (descendant)', 'Batworthy family']",,,https://static.wikia.nocookie.net/harrypotter/images/1/1b/PodricBatworthy2.jpg,https://harrypotter.fandom.com/wiki/Podric_Batworthy
bfd04727-85c2-4e05-a396-a3b0e0564851,Banga O'Deluga,Male,31 August 1982 or earlier,,Human,,,Dark,,Dark,,,British or Irish,,,Ravenclaw,,,,,,,,,https://harrypotter.fandom.com/wiki/Banga_O'Deluga
9c006dd8-ae79-4159-9bb2-c7d57721fadc,Edwin Avarus,Male,,,Human,,,,,,,,British,,,,,,['Owner of the Cauldron Workshop'],,,,,,https://harrypotter.fandom.com/wiki/Edwin_Avarus
7b44c894-8373-42cb-89a8-85f1dc4172ec,Madhumati Parmar,Female,31 August 1982 or earlier,,Human,,,,,,,,British or Irish,,,Hufflepuff,,,,,,,,,https://harrypotter.fandom.com/wiki/Madhumati_Parmar
e6aff939-bc85-40b7-a20f-643ad7d4dd5f,Cuthbert Mockridge,Male,Before 1976,,Human,,,,,,,,British,,,,,,"['Head of the Goblin Liaison Office (before 22 August, 1994 - before summer 1996)']",['Head of the Goblin Liaison Office'],,,,,https://harrypotter.fandom.com/wiki/Cuthbert_Mockridge
12a9b6e4-20a8-4f75-800c-6631c556ceff,Misapinoa Blishwick (née Black),Female,1826,1926 (aged 99 - 100),Human,,,,,,Pure-blood,Married,,,,,,,,,"['Arcturus Black I (possible brother)', 'Cygnus Black I (possible brother)', 'Ella Max (possible sister-in-law)', 'Jimbo Blishwick (husband)', 'Sirius Black I (possible nephew)', 'Phineas Nigellus Black (possible nephew)', 'Elladora Black (possible niece)', 'Iola Black (possible niece)', 'House of Black', 'Blishwick family']",,,https://static.wikia.nocookie.net/harrypotter/images/f/f4/Misapinoa_Black.jpg,https://harrypotter.fandom.com/wiki/Misapinoa_Black
6c332d58-b81b-4072-80b8-5b216bd0d8ab,Mordecai Berrycloth,Male,,,Human,,,,,,,,British,,,,,,['Auror'],,,,,,https://harrypotter.fandom.com/wiki/Mordecai_Berrycloth
5ae4c44b-93bc-404e-ba77-dbbebde47a4f,Bald Healer,Male,,,Human,,,Bald,,Light,,,,,,,,,['Healer'],,,,,https://static.wikia.nocookie.net/harrypotter/images/0/01/HPDH2-2494.jpg,https://harrypotter.fandom.com/wiki/Bald_Healer
0af9bfbc-32c3-4df7-83b2-e898537b4f5e,Damian Perriss,Male,Between 1975 and 1978,,Human,,,,,,,,British or Irish,,,,,,,['Prefect'],,,,,https://harrypotter.fandom.com/wiki/Damian_Perriss
4fa1ef7b-1479-4980-8d62-929f800e21d2,Raza Mohammad,Male,31 August 1982 or earlier,,Human,,,Blond,,Light,,,British or Irish,,,Gryffindor,,,,,,,,,https://harrypotter.fandom.com/wiki/Raza_Mohammad
9683f2dd-dde7-42eb-8a90-b9bf1120744b,Mary Karasu,Female,,,Human,,,Brown,Grey,Light,,,,,,,,,,,"['Rosa Karasu', 'Son (possibly)', 'Tulip Karasu (grand-daughter)']",,,https://static.wikia.nocookie.net/harrypotter/images/3/31/MaryKarasu.png,https://harrypotter.fandom.com/wiki/Mary_Karasu
88f73a30-e82a-4001-927a-2cfe45830e0c,Mrs Mason,Female,,,Human,,,,,,Muggle,Married,British,,,,,,,,['Mr Mason (husband)'],,,https://static.wikia.nocookie.net/harrypotter/images/0/02/Mrs.Mason.jpg,https://harrypotter.fandom.com/wiki/Mason's_wife
0ad60746-c707-4113-b424-652d2f07e58d,Portrait of two lovers in a graveyard,"Male, Female",,Before 1993 (possibly),Human,,,,,,,,,,,,,,,,,,,https://static.wikia.nocookie.net/harrypotter/images/1/11/Portrait_of_two_lovers_in_a_graveyard.jpg,https://harrypotter.fandom.com/wiki/Portrait_of_two_lovers_in_a_graveyard
4404748f-4d4d-45f4-937e-e8968a1048b7,Stuart Craggius,Male,,,Human,,,,,,,,,,,,,,,,,,,https://static.wikia.nocookie.net/harrypotter/images/8/84/StuartCraggius.jpg,https://harrypotter.fandom.com/wiki/Stuart_Craggius
cbac412e-b975-4fcb-ba0e-7fa51f1b2978,Willy Widdershins,Male,Before 1990,,Human,,,,,,,,British,,,,,,,,,,,https://static.wikia.nocookie.net/harrypotter/images/9/9c/WillyWiddershins.png,https://harrypotter.fandom.com/wiki/Willy_Widdershins
d9b5befb-5e3e-4caa-92bf-bfbc8044d245,Andrea Kegworth,Female,31 August 1982 or earlier,,Human,,,,,,,,British or Irish,,,Ravenclaw,,,,,,,,,https://harrypotter.fandom.com/wiki/Andrea_Kegworth
4e6b24d3-93d2-4bbe-be6e-850b1f6b3583,Jennifer Winston,Female,,Reported missing in 1997,,,,,,,,,,,,,,,,,,,,,https://harrypotter.fandom.com/wiki/Jennifer_Winston
deea22c8-89f5-4d62-942f-3dd1fcdee286,Emma Dobbs,Female,Between 1 September 1982 and 31 August 1983,,Human,,,,,,,,British or Irish,,,,,,,,,,,,https://harrypotter.fandom.com/wiki/Emma_Dobbs
cc266e65-1205-418f-9848-6776e940b822,Adrian Speke,Male,on or prior to 31 August 1982,,Human,,,,,,,,British or Irish,,,Hufflepuff,,,,,,,,,https://harrypotter.fandom.com/wiki/Adrian_Speke
2c8532b4-f1af-4590-89b7-9adbc691325a,Unidentified wizard,Male,,,Human,,,,,,,Married (most likely),,,,,,,,,['Children'],,,,https://harrypotter.fandom.com/wiki/Unidentified_wizard_at_Platform_Nine_and_Three-Quarters_(III)
50e0b446-8a9d-42d5-b98c-06736cd6fd6b,Tom,Male,c. 1920 or earlier,,Human,,,Bald,,Light,,,,,Lord Voldemort,,Non-corporeal,,['Leaky Cauldron landlord'],,,,,https://static.wikia.nocookie.net/harrypotter/images/f/fd/Tom_the_barman_POAF.jpg,https://harrypotter.fandom.com/wiki/Tom
92b30607-32c9-43de-9558-53087d919202,Lara Blishen,Female,,,,,,,,,,,,,,,,,,,['Blishen family'],,,https://static.wikia.nocookie.net/harrypotter/images/c/cc/Lara_Blishen.jpg,https://harrypotter.fandom.com/wiki/Lara_Blishen
1a4be228-6e20-4fff-a048-3dd5f31a466e,Squat wizard in a purple pork-pie hat,Male,Before 1997,,Human,,,,,,,,,,,,,,,,,,,,https://harrypotter.fandom.com/wiki/Squat_wizard_in_a_purple_pork-pie_hat
cbc2b322-581e-43aa-862a-c0c663d96e0c,Nerissa Brody,Female,31 August 1982 or earlier,,Human,,,,,,,,British or Irish,,,Slytherin,,,,,,,,,https://harrypotter.fandom.com/wiki/Nerissa_Brody
4c540153-61b0-4b96-bc3e-114e38839a27,Godfrey,Male,,1978 or earlier,"Human (formerly), Ghost",,,,,,,,,,,,,,['Knight'],,,,,https://static.wikia.nocookie.net/harrypotter/images/3/34/Godfrey_%28ghost%29.png,https://harrypotter.fandom.com/wiki/Godfrey
9002842a-9450-4d43-941c-78e10ed90f01,Parkin,,1405 or earlier,,Human,,,,,,,,Scottish,,,,,,['Chaser for the Wigtown Wanderers'],['Chaser'],"['Walter Parkin (father)', 'Parkin (Keeper) (sibling)', 'Parkin (Chaser II) (sibling)', 'Parkin (Chaser III) (sibling)', 'Parkin (Beater I) (sibling)', 'Parkin (Beater II) (sibling)', 'Parkin (Seeker) (sibling)', 'Parkin family']",,,,https://harrypotter.fandom.com/wiki/Parkin_(Chaser_I)
4c19363e-eb86-4c00-8757-7205d0362e33,Urquhart,Male,31 August 1984 or earlier (most likely),,Human,,,,,,,,British or Irish,,,Slytherin,,,,"['Captain', 'Chaser']","['Elphinstone Urquart (possibly)', 'Urquart family (possibly)']",,,,https://harrypotter.fandom.com/wiki/Urquhart
32a48b22-dcd7-41e9-9184-0b82b6818f5f,Limus Filhous,Male,,,Human,,,,,,,,,,,,,,['Reporter and columnist for the Daily Prophet'],,,,,,https://harrypotter.fandom.com/wiki/Limus_Filhous
89b1cfc1-5926-44b1-a45c-15f5b80d0a24,Godric's Hollow Boy,Male,,,Human,,,,,,Muggle,,,,,,,,,,,,,,https://harrypotter.fandom.com/wiki/Godric's_Hollow_Muggle_boy
96178648-75cf-4994-8434-c045bdb7886c,Mr Krum,Male,In or before 1945 (possibly),,Human,,,Dark,,,,Married,Bulgarian,,,,,,,,"[""Viktor's grandfather (father or father-in-law) †"", 'Mrs Krum (wife)', 'Viktor Krum (son)']",,,,https://harrypotter.fandom.com/wiki/Viktor_Krum's_father
de530a58-87d6-4a2c-a243-e6996e3640ac,Shintaro Shingo,Male,"after 1976, Japan",,Human,,,,,,,,Japanese,,,,,,['Beater for the Japanese National Quidditch team'],,,,,,https://harrypotter.fandom.com/wiki/Shintaro_Shingo
b5dd534c-32dd-4292-be1d-d92ab5486612,Loretta Cornhill,Female,on or before 31 August 1982,,Human,,,,,,,,British or Irish,,,Ravenclaw,,,,,,,,,https://harrypotter.fandom.com/wiki/Loretta_Cornhill
36fe4325-c480-41d0-9f77-ee8b46a663b8,Wallace Lassiter,Male,,,Human,,,,,,Muggle,,,,,,,,['Composer'],,,,,,https://harrypotter.fandom.com/wiki/Wallace_Lassiter
b16bf280-20b7-42c8-a807-d8ac6900fc2c,Cassandra Trelawney,Female,,,Human,,,,,,,,British,,,,,,['Seer'],,"['Mr Trelawney (great-grandson)', 'Sybill Trelawney (great-great-granddaughter)']",,,,https://harrypotter.fandom.com/wiki/Cassandra_Trelawney
7b5738a4-409c-414f-b4cc-1ce94c406f65,Magali J. Crowe,Female,,,Human,,,Brown,Brown,,,,,,,,,,['Surveillor of Activity'],,,,,https://static.wikia.nocookie.net/harrypotter/images/3/33/MagaliJCroweID.jpg,https://harrypotter.fandom.com/wiki/Magali_Crowe
3da47e62-c57a-4ae5-a89e-519ee9c989dc,Irene Denholm,Female,31 August 1982 or earlier,,Human,,,Dark,,White,,,British or Irish,,,Hufflepuff,,,,,,,,https://static.wikia.nocookie.net/harrypotter/images/2/2a/Irene_Denholm.jpg,https://harrypotter.fandom.com/wiki/Irene_Denholm
6a22906c-6e4d-4095-8f3b-bf115a0a8a05,Walburga Black,Female,1925 Great Britain,1985 (aged 59/60),Human,,,,,Light,Pure-blood,Widowed,British,,,Slytherin,None,,,,"['Pollux Black (father) †', 'Irma Black (mother)', 'Alphard Black (younger brother) †', 'Cygnus Black III (younger brother) †', 'Orion Black (husband/second cousin)', 'Sirius Black (son/second cousin once removed) †', 'Regulus Black (son/second cousin once removed) †', 'Arcturus Black III (father-in-law/first cousin once removed) †', 'Melania Black (mother-in-law)', 'Lucretia Prewett (sister-in-law/second cousin) †', 'Druella Black (sister-in-law)', 'Ignatius Prewett (brother-in-law)', 'Bellatrix Lestrange (niece) †', 'Andromeda Tonks (niece)', 'Narcissa Malfoy (niece)', 'Cassiopeia Black (paternal aunt) †', 'Marius Black (paternal uncle) †', 'Dorea Potter (paternal aunt) †', 'Charlus Potter (paternal uncle by marriage) †', 'Araminta Meliflua Black (cousin)', 'Male paternal cousin', 'Cygnus Black II (paternal grandfather) †', 'Violetta Black (paternal grandmother)', 'Nymphadora Tonks (great-niece)', 'Draco Malfoy (great-nephew)', 'Delphini (great-niece)', 'House of Black', 'Crabbe family (maternal family)', 'Bulstrode family (paternal relatives)', 'Flint family (paternal ancestors)']",,,https://static.wikia.nocookie.net/harrypotter/images/d/dc/Walburga_Black_-_Pottermore.jpg,https://harrypotter.fandom.com/wiki/Walburga_Black
f3f00417-3599-4a83-9cbc-08c714b8ee88,Draco Lucius Malfoy,Male,"5 June 1980, Great Britain",,"Human, Ferret (briefly)",,,White-blonde,Light grey,Pale,Pure-blood,Widowed,British,,Lord Voldemort,Slytherin,None,,,"['Seeker', 'Prefect']","['Lucius Malfoy (father)', 'Narcissa Malfoy (née Black) (mother)', 'Astoria Malfoy (née Greengrass) (wife) †', 'Scorpius Malfoy (son)', 'Daphne Greengrass (sister-in-law)', 'Abraxas Malfoy (paternal grandfather) †', 'Cygnus Black III (maternal grandfather) †', 'Druella Black (née Rosier) (maternal grandmother) †', 'Bellatrix Lestrange (née Black) (maternal aunt) †', 'Andromeda Tonks (née Black) (maternal aunt)', 'Rodolphus Lestrange (maternal uncle by marriage)', 'Edward Tonks (maternal uncle by marriage) †', 'Nymphadora Lupin (née Tonks) (maternal first cousin) †', 'Delphini (maternal first cousin)', 'Remus Lupin (maternal first cousin-in-law) †', 'Phineas Nigellus Black (maternal ancestor) †', 'Ursula Black (née Flint) (maternal ancestor) †', 'Armand Malfoy (paternal ancestor) †', 'Malfoy family', 'House of Black (maternal family)', 'Greengrass family (in-laws)', 'Rosier family (maternal relatives)', 'Crabbe family (maternal ancestors)', 'Bulstrode family (maternal ancestors)', 'Flint family (maternal ancestors)']","['Pansy Parkinson (ex-girlfriend)', 'Astoria Malfoy (wife) †']","[""10', Hawthorn, unicorn hair (formerly)"", 'Unknown length, wood and core (temporarily)', ""15', Elder, Thestral tail hair (never used)""]",https://static.wikia.nocookie.net/harrypotter/images/7/7e/Draco_Malfoy_TDH.png,https://harrypotter.fandom.com/wiki/Draco_Malfoy
3f5bb7f0-7336-4687-94e8-2a61afa195a9,Cormac McLaggen,Male,"Between 1 September 1978 and 31 August 1979, Great Britain",,Human,,,,,,Pure-blood or half-blood,,British or Irish,,,Gryffindor,,['King Slug (by Ron Weasley)'],,['Keeper'],"['Father', 'Tiberius (uncle)', 'McClaggan (possible grandfather)', 'McLaggen family']",,,https://static.wikia.nocookie.net/harrypotter/images/5/58/Cormac_McLaggen_HBPF.jpg,https://harrypotter.fandom.com/wiki/Cormac_McLaggen
dc45dc46-ebb2-4381-9466-05a5a59c1b0c,Ice cream seller,Female,,,Human,,,,,,Muggle,,British,,,,,,['Ice cream seller'],,,,,,https://harrypotter.fandom.com/wiki/Ice_cream_seller
904611f0-7eef-41c7-96f5-88d1f2a9fcb5,Georgia Clark-Day,Female,,,,,,,,,,,,,,,,,,,,,,,https://harrypotter.fandom.com/wiki/Georgia_Clark-Day
e6e9b05a-2213-4cc4-a984-b55950b8649e,Alberta Toothill,Female,"1391, England",1483 (aged 91 - 92),Human,,,Grey (formerly ginger),Blue,White,,,English,,,,,,['Professional Duellist'],['Duelling Champion'],,,,https://static.wikia.nocookie.net/harrypotter/images/6/63/Alberta_Toothill.jpg,https://harrypotter.fandom.com/wiki/Alberta_Toothill
643472b0-c1f9-4db4-aa24-a656926c379d,Mrs Goldstein,Female,1884 or earlier,1900s or 1910s,Human,,,,,,,Married,,,,,,,,,"['Father or father-in-law', 'Mr Goldstein (husband) †', 'Tina Goldstein (daughter)', 'Queenie Goldstein (daughter)', 'Newt Scamander (son-in-law)', 'Jacob Kowalski (son-in-law)', 'At least one grandchild']",,,https://static.wikia.nocookie.net/harrypotter/images/7/7e/Mrs_Goldstein_FB1.png,https://harrypotter.fandom.com/wiki/Goldstein_sisters'_mother
34feff24-81d1-4123-ab6e-2656ec8c3630,Zygmunt Budge,Male,"In one of the following years: 1490, 1491, 1497, 1498, 1504, 1505, 1511, 1512, 1518, 1519, 1525, 1526, 1532, 1533, 1539, 1540, 1546, 1547, 1553, 1554, 1560, 1561, 1567, 1568, 1574, 1575, 1581 or 1582",,Human,,,Dark,,Pale,,,British or Irish,,,,,"[""'Fungus-face' (by his mother)"", 'The Hermit of Hermetray (by his neighbour on the Isle of Harris)']","['Author', 'Potioneer']",,"['Mrs Budge (mother)', 'Great-grandmother']",,,https://static.wikia.nocookie.net/harrypotter/images/3/3a/ZygmuntBudgeConceptArt.png,https://harrypotter.fandom.com/wiki/Zygmunt_Budge
c64c23d7-13f9-428f-9395-491c402b5ffd,Billy Stubbs,Male,,,Human,,,,,,Muggle,,,,,,,,,,,,,,https://harrypotter.fandom.com/wiki/Billy_Stubbs
275d8bb6-29e7-4e2d-b517-7a0eb0c97e5c,Horace Slughorn's friend,Male,,,Human,,,,,,,,,,,,,,,,,,,,https://harrypotter.fandom.com/wiki/Horace_Slughorn's_friend
d831de9f-24b6-4489-a43f-1314cacab505,Davey Gudgeon,Male,c. 1960s,,Human,,,,,,,,British or Irish,,,,,,,,"['Gladys Gudgeon (possibly)', 'Galvin Gudgeon (possibly)']",,,,https://harrypotter.fandom.com/wiki/Davey_Gudgeon
148f68f3-838d-431a-8b78-ccdef0e911ca,Cho Chang's friends,,,,,,,,,,,,,,,,,,,,,,,,https://harrypotter.fandom.com/wiki/Cho_Chang's_friends
c5671562-2d89-484c-95ef-6f4c5eb4a5d8,Maximilian Crowdy,Male,Before 1753,1781,Human,,,,,,Pure-blood or half-blood,,,,,,,,['British Minister for Magic (1770 - 1781)'],['Minister for Magic'],['Nine children'],,,,https://harrypotter.fandom.com/wiki/Maximilian_Crowdy
e16a2999-5f85-49d4-84e4-ac3c9746d60e,Howland Coopey,Male,,,,,,,,,,,,,,,,,,,,,,,https://harrypotter.fandom.com/wiki/Howland_Coopey
3b572f8d-f556-46fe-8ee6-9fd4b3bfc8d9,Newspaper seller,Male,,,Human,,,,,White,Muggle,,British,,,,,,['Newspaper vendor'],,,,,https://static.wikia.nocookie.net/harrypotter/images/4/48/Newspaper_seller2.jpg,https://harrypotter.fandom.com/wiki/Newspaper_seller
9e389e18-0ff3-469c-89b5-b5c35a7384ad,Eric Whalley,Male,1920s - 1930s,,Human,,,,,,Muggle,,British,,,,,,,,,,,,https://harrypotter.fandom.com/wiki/Eric_Whalley
5d767716-e673-4b6e-8e43-cfab43464104,Imp at the Magical Creatures Reserve,Male,,,Imp,,,,Black,Grey,,,,,,,,,,,,,,https://static.wikia.nocookie.net/harrypotter/images/a/a3/Imp_at_the_Magical_Creatures_Reserve.jpg,https://harrypotter.fandom.com/wiki/Imp_at_the_Magical_Creatures_Reserve
37609a9e-746b-423a-8c42-cc4738eaf92b,Armenian warlock,Male,,,Human,,,,,,,,Armenian,,,,,,,['Warlock'],,,,,https://harrypotter.fandom.com/wiki/Armenian_warlock
08355515-67c5-4e25-8bbc-cb831e1261bf,Terence Higgs,Male,31 August 1979 or earlier,,Human,,,,,,,,British or Irish,,,Slytherin,,,,['Seeker'],['Bertie Higgs (possible relative)'],,,https://static.wikia.nocookie.net/harrypotter/images/a/a6/Terrance_Higgs.png,https://harrypotter.fandom.com/wiki/Terence_Higgs
55a3ff1b-dfc5-4cce-8b10-43716bb4c26c,Durmstrang girl,Female,Before 31 October 1977,,Human,,,,,,Pure-blood or Half-blood,,,,,,,,,,,,,,https://harrypotter.fandom.com/wiki/Durmstrang_girl
d008b67f-82a7-4f37-a508-66e44b6bd500,Dilys Derwent,Female,Before 1705 (most likely),1768,Human,,,Silver,,,,,British or Irish,,,,,,"['Healer', 'Headmistress of Hogwarts']","['Healer', 'Professor', 'Headmistress']",,,,https://static.wikia.nocookie.net/harrypotter/images/b/b1/Dilys_Derwent_HM.png,https://harrypotter.fandom.com/wiki/Dilys_Derwent
dc6aab27-4044-4d69-8b72-e54bf1667417,Achilles Tolliver,Male,Before 1910,,Human,,,,,,,,American,,,,,,['Auror'],,,['Porpentina Goldstein (dated)'],,,https://harrypotter.fandom.com/wiki/Achilles_Tolliver
7a206bcc-677e-4c61-a048-3d67ab44831c,Bilm,,,,House-elf,,,,,Light,,,British,,,,,,['Hogwarts kitchens worker'],,,,,https://static.wikia.nocookie.net/harrypotter/images/c/cc/HM_Bilm.jpg,https://harrypotter.fandom.com/wiki/Bilm
56e5098e-61d9-4887-a24d-f260046d3254,Bartemius Crouch Junior's spiders,,,,,,,,,,,,,,,,,,,,,,,,https://harrypotter.fandom.com/wiki/Bartemius_Crouch_Junior's_spiders
88075fba-e873-4970-bcbf-7723b858ece3,Vietch,Male,,,Human,,,,,,,,,,,,,,"[""Owner of Herbert's Sherbets""]",,,,,,https://harrypotter.fandom.com/wiki/Herbert
40d4f52e-08a6-4cb1-8f1b-09f704d5e91c,Vampire in Minsk,,,,Vampire,,,,,,,,,,,,,,,,,,,,https://harrypotter.fandom.com/wiki/Vampire_in_Minsk
6b920d38-4b4a-474c-ae40-ecff744ad5e4,Unidentified wizard,Male,,,Human,,,,,,,Married (most likely),,,,,,,,,['Children'],,,,https://harrypotter.fandom.com/wiki/Unidentified_wizard_at_Platform_Nine_and_Three-Quarters_(I)
2f35e337-b7ee-4bed-879c-76cc09e515d2,Unidentified bushy-haired muttering wizard,Male,,,Human,,,,,,,,British,,,,,,['British Ministry of Magic employee'],,,,,,https://harrypotter.fandom.com/wiki/Unidentified_bushy-haired_muttering_wizard
8585200a-c766-40ef-8c68-195c76d6d809,Thorin,Male,between 1 September 1972 and 31 August 1973,,Human,,,,,,,,British or Irish,,,Gryffindor,,,,,,,,,https://harrypotter.fandom.com/wiki/Thorin
d5621b9b-4139-4c37-989e-e858815270a5,Natalya,Female,,,Human,,,,,,Muggle,,,,,,,,['Dancer'],,,,,,https://harrypotter.fandom.com/wiki/Natalya
5a407532-1727-45d7-9b47-f63095bfc8f4,Mafalda Hopkirk's Ministerial Superior,,,,Human,,,,,,,,,,,,,,['Improper Use of Magic Office employee'],['Ministry of Magic Official'],,,,,https://harrypotter.fandom.com/wiki/Mafalda_Hopkirk's_Ministerial_Superior
382612c3-cd29-4232-bde8-1f0f682f71ae,Unidentified Male Death Eater during the Battle of Hogwarts (III),Male,,,Human,,,Dark,,Light,Pure-blood or Half-blood,,,,,,None,,,,,,,https://static.wikia.nocookie.net/harrypotter/images/8/8d/Unidentified_Death_Eater_at_Battle.jpg,https://harrypotter.fandom.com/wiki/Unidentified_male_Death_Eater_during_the_Battle_of_Hogwarts_(III)
5a5a68ec-06a3-4831-b465-69861c46612f,Susanna Hesleden's mother,Female,,,Human,,,,,,,,,,,,,,,,['Susanna Hesleden (daughter)'],,,,https://harrypotter.fandom.com/wiki/Susanna_Hesleden's_mother
2e5b0013-47f1-4780-933b-94a9ae8313f0,Cyprian Youdle's killer,,Before 1357,,Human,,,,,,,,,,,,,,,,,,,,https://harrypotter.fandom.com/wiki/Cyprian_Youdle's_killer
5d5428ee-f250-4af1-8a20-509fcee741a3,Derek,Male,1980-1981,,Human,,,,,,,,British or Irish,,,,,,,,,,,,https://harrypotter.fandom.com/wiki/Derek_(turtle_talker)
282b8696-1300-44a5-a5b1-6acbd58a7ce6,Bodrod the Bearded,Male,,,Goblin,,,,,,,,,,,,,,['Goblin rebel'],,,,,,https://harrypotter.fandom.com/wiki/Bodrod_the_Bearded
6a777bab-717e-41ca-a4d9-7289c7b9a84a,Eloise Midgen,Female,31 August 1983 or earlier,,Human,,,,,Light (bad case of acne),,,British or Irish,,,Gryffindor,,,,,['Mr Midgen (father)'],,,https://static.wikia.nocookie.net/harrypotter/images/a/ad/EloiseMidgenHeadShot.jpg,https://harrypotter.fandom.com/wiki/Eloise_Midgen
ed5ed260-983f-475e-8d3e-c6b36998eadd,Vlad Drakul,Male,1390,Unknown,Vampire,,,Brown,Yellow,White,,,,,,,,,,['Count'],['Vlad the Impaler (son)'],,,https://static.wikia.nocookie.net/harrypotter/images/4/4f/Count_Vlad_Drakul.jpg,https://harrypotter.fandom.com/wiki/Vlad_Drakul
